"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"15","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\DefaultSelenium.java","3","157","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"16","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\DefaultSelenium.java","3","157","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"17","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\DefaultSelenium.java","3","165","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Design","AvoidCatchingGenericException"
"18","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\DefaultSelenium.java","3","180","Ternary operators that can be simplified with || or &&","Design","SimplifiedTernary"
"1","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","46","Possible God Class (WMC=65, ATFD=27, TCC=1.846%)","Design","GodClass"
"2","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","46","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","49","Private field 'browserStartCommand' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"4","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","50","Private field 'browserURL' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"5","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","1","102","Avoid throwing null pointer exceptions.","Design","AvoidThrowingNullPointerException"
"6","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","104","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"7","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","278","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"8","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","317","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","318","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"10","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","325","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","1","327","Avoid throwing raw exception types.","Design","AvoidThrowingRawExceptionTypes"
"12","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","329","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"13","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","329","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"14","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","3","341","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"15","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","1","343","Avoid throwing raw exception types.","Design","AvoidThrowingRawExceptionTypes"
"16","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","1","360","Avoid throwing raw exception types.","Design","AvoidThrowingRawExceptionTypes"
"17","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\HttpCommandProcessor.java","1","375","Avoid throwing raw exception types.","Design","AvoidThrowingRawExceptionTypes"
"1","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\ScreenshotListener.java","3","44","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"2","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\ScreenshotListener.java","3","45","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"3","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\ScreenshotListener.java","3","47","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\ScreenshotListener.java","3","49","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Design","AvoidCatchingGenericException"
"1","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","42","Possible God Class (WMC=97, ATFD=15, TCC=6.190%)","Design","GodClass"
"2","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","42","The class 'SeleneseTestBase' has a Modified Cyclomatic Complexity of 2 (Highest = 10).","Design","ModifiedCyclomaticComplexity"
"3","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","42","The class 'SeleneseTestBase' has a Standard Cyclomatic Complexity of 2 (Highest = 10).","Design","StdCyclomaticComplexity"
"4","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","42","The class 'SeleneseTestBase' has a total cyclomatic complexity of 97 (highest 14).","Design","CyclomaticComplexity"
"5","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","42","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"6","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","63","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"7","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","77","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"8","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","83","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","107","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"10","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","116","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"11","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","117","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Design","AvoidCatchingGenericException"
"12","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","118","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","134","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"14","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","197","The method 'assertEquals(Object, Object)' has a cognitive complexity of 17, current threshold is 15","Design","CognitiveComplexity"
"15","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","197","The method 'assertEquals(Object, Object)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"16","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","242","The method 'seleniumEquals' has a Modified Cyclomatic Complexity of 10.","Design","ModifiedCyclomaticComplexity"
"17","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","242","The method 'seleniumEquals' has a Standard Cyclomatic Complexity of 10.","Design","StdCyclomaticComplexity"
"18","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","242","The method 'seleniumEquals(String, String)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"19","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","242","The method 'seleniumEquals(String, String)' has an NPath complexity of 1440, current threshold is 200","Design","NPathComplexity"
"20","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","271","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"21","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","273","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"22","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","280","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"23","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","281","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"24","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","283","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"25","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","284","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"26","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","285","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"27","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","285","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"28","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","297","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"29","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","297","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"30","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestBase.java","3","486","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"1","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestCase.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestCase.java","3","40","Private field 'stb' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"3","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestCase.java","3","301","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Design","AvoidCatchingGenericException"
"1","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestNgHelper.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\SeleneseTestNgHelper.java","3","64","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\Selenium.java","3","18","This class has a bunch of public methods and attributes","Design","ExcessivePublicCount"
"2","com.thoughtworks.selenium","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\8. Selenium\selenium-2017-1\selenium-9a39af7619b7165af80bd6d7b688369479baeeed\java\client\src\com\thoughtworks\selenium\Selenium.java","3","165","Avoid really long classes.","Design","ExcessiveClassLength"
